"GENE_SYMBOL","GSM3461245","GSM3461246","GSM3461247","GSM3461248","GSM3461249","GSM3461250","GSM3461251","GSM3461252","GSM3461253","GSM3461254"
"EEF1A1",11773.3368858,14473.7179014667,14713.9667587667,10397.4549754,10522.5120048333,11470.8010924333,11221.6819508,13787.2188897,13479.2238176667,11769.1178769
"SLC35E2",17.72883925,17.72883925,17.72883925,45.84982434,17.72883925,17.72883925,17.72883925,17.72883925,23.12617545,17.72883925
"RPS28",2486.06517,2823.195574,1771.507584,5514.494089,3949.61604,2304.078683,4594.125683,2213.722375,1764.703329,2372.240414
"IPO13",380.9701128,189.0006348,160.0273022,469.9434644,290.3942629,420.5764174,259.778379,190.7944409,162.9812259,514.1411521
"LPP",1550.117283,2280.309,777.020924,1712.72407,1598.187048,1935.62039,1669.903352,1622.94356,1191.257714,1277.320217
"HNRNPAB",1198.18424686667,1261.6908022,2349.44957556667,1036.0367528,1779.05009756667,1448.77114253333,1410.36032196667,2133.98103493333,2573.4162082,1089.89308513333
"LOH12CR1",32.6695207,25.30984538,17.72883925,28.02262622,25.01442098,28.13169563,17.72883925,17.72883925,17.72883925,17.72883925
"SNIP1",270.4944204,240.5049825,196.130184,183.5034574,187.4659274,374.5347867,230.8724376,219.1892168,207.8505413,225.6999988
"COL17A1",17.72883925,31.78216535,17.72883925,26.40263901,17.72883925,17.72883925,10276.22013,38.37793673,26.55086255,30.66000887
"BCL6B",51.8546806,181.1340776,51.15420136,52.56555178,46.63120715,108.7853883,113.8499297,40.02070882,82.66942153,85.89866467
"HMG20B",3171.400931,1197.32069,3228.846827,1644.039903,1044.644444,1194.025199,2620.350666,785.6667466,2943.6914,1576.120351
"CD69",37.581353355,171.925880925,27.679710305,21.11694579,17.72883925,36.97629889,17.72883925,36.25380438,68.02522497,78.13759464
"MLYCD",44.9581575,50.22843039,105.5449898,40.40155591,66.95909318,101.6527554,36.5546358,53.03580516,83.0147724,109.4789296
"ITGA11",33.421047395,128.243188075,37.44111704,39.803060175,43.502974665,28.484189325,31.27978006,17.72883925,40.79799273,31.814263585
"TICAM2",119.499305,267.876565,152.2544601,202.2252435,194.3807691,145.0652393,51.10751084,199.9043921,286.4383076,152.6222506
"SERTAD2",1428.92469,942.8205481,767.0161874,753.9044688,1407.713204,1403.355944,755.7024777,1213.348454,1164.897968,543.8126985
"SPP1",692.9272146,791.4680428,3601.9877775,549.3473834,3538.8937455,2684.09708,482.50365855,9874.359045,616.53489035,7982.623289
"ZBED2",17.72883925,54.21996432,17.72883925,17.72883925,17.72883925,17.72883925,26.53122899,17.72883925,41.18119872,77.18141377
"AUP1",606.7916352,383.3488807,400.5936873,556.3023158,763.3281496,660.3989017,444.2644767,338.0392347,434.8786146,634.8464781
"MFN2",400.2918851,249.5121292,373.1407772,507.3381238,454.8848633,272.7836073,293.1534363,254.4221574,326.9282,400.8664118
"BRD9",687.0333417,1383.691916,707.2048136,2868.389774,1643.300253,735.7704183,1744.196935,1261.808026,1527.29488,1465.78851
"DERL3",17.72883925,34.596828095,28.049523155,46.336322375,31.12839096,22.62400619,17.72883925,22.20580908,37.878351805,73.66855195
"SELM",217.2715726,1027.125397,123.9607167,801.8399307,227.5974703,166.5664882,385.3951114,177.0316368,777.9231116,2055.328119
"DCK",179.414511,149.4699233,165.3073456,43.62189563,81.51372727,174.1773593,53.65547582,126.5244718,135.8026716,65.80089958
"ZFPM1",143.0594398,139.3062323,202.4173551,95.69051685,254.6501798,301.2088137,200.8397881,234.2554968,306.3191865,334.6224722
"KDM2B",33.94667277,17.72883925,17.72883925,17.72883925,28.7449441,17.72883925,17.72883925,17.72883925,30.42580877,17.72883925
"HIST1H2BD",110.290986275,204.111544985,253.45540115,79.19603402,303.02606225,550.32712725,100.02947313,637.40377875,88.73034809,30.558557455
"FAM193A",155.975949,142.9246389,143.8561704,128.8191967,176.3437713,153.8816899,212.4994982,150.9755805,163.7505885,194.8663971
"SKIV2L2",115.4426914,155.4437394,249.1541302,152.0151806,309.9845409,164.4774055,106.9767246,419.2844665,222.0314965,71.1645447
"NUMBL",54.84747896,32.66723252,76.05315197,49.33214082,38.58641312,91.72611026,63.32172004,54.27483644,52.90343459,17.72883925
"HDAC8",49.75195164,67.84576806,41.92309145,59.08148561,42.82686188,52.62399736,138.9220024,82.89179888,55.4521139,37.49006945
"SEMA3E",17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925
"RGS5",17.72883925,97.29695424,35.86988521,17.72883925,59.717284415,43.94799341,165.41986526,88.813272445,17.72883925,17.72883925
"KDELC2",248.175813,230.9733855,232.4678162,148.9989845,317.6368997,320.9529706,215.7189532,661.6138564,191.3771333,126.003151
"AQP3",17.72883925,17.72883925,17.72883925,36.58851445,17.72883925,17.72883925,279.414695,25.93614678,17.72883925,17.72883925
"EXOC6",190.8645962,233.0420461,128.8388718,126.66534,145.0729602,114.0516725,79.10644328,128.2896064,144.9394753,164.9016486
"CYP2A13",17.72883925,17.72883925,17.72883925,17.72883925,28.7187936,17.72883925,17.72883925,17.72883925,29.05299051,17.72883925
"GPC2",54.39796114,44.47082117,108.4995189,130.7538069,163.9253439,75.49655432,39.19843962,123.3250411,61.00350163,64.62075335
"KIAA0586",222.3177857,101.4345859,152.4239459,155.7107594,102.9984578,112.0893472,80.64989119,123.0031937,60.24411184,82.05299382
"STK10",305.3005358,202.1827361,141.3617163,219.4568408,360.8855718,137.4783149,151.6732698,114.4926839,283.0640939,380.9030757
"GSG1",28.75941636,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,26.41436643,17.72883925,17.72883925,17.72883925
"EPS8",61.31495596,51.68930528,89.83515278,17.72883925,101.9547473,43.23122627,66.46237625,32.78406217,17.72883925,25.98018748
"CAT",385.1898025,285.02869085,279.628856055,172.0995707,61.45795106,464.0644855,332.8666683,251.74884025,121.657070075,152.136940965
"RBM11",28.23334305,17.72883925,17.72883925,17.72883925,27.24897031,25.14140804,31.70427422,28.18863056,31.17369603,33.66615472
"MBTPS1",374.93220435,516.9132818,399.4151851,183.417136825,327.70794744,643.93831565,362.280364255,631.7592949,446.5286663,373.57563005
"TGOLN2",715.8849639,1239.350064,729.6642384,322.5547949,611.8152957,943.6755004,504.3852792,956.0350432,516.0334395,728.5735786
"TMEM25",27.20568617,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,30.18375418,17.72883925,17.72883925
"CXorf21",24.80679433,17.72883925,17.72883925,41.76061083,29.84845216,17.72883925,25.15837029,28.59455076,25.40705034,34.90642209
"MKL1",124.9781213,145.2247815,82.13016887,108.6418322,133.8726316,99.94101559,114.1855387,71.37108119,159.8315948,172.5000384
"ZFYVE16",65.038934525,48.591197505,210.419415545,46.98728963,144.02543425,48.438672485,48.505367555,47.164193135,113.502979915,38.752887655
"FHOD1",569.6534832,308.228949,303.5657181,323.8521803,325.4764249,635.6926089,490.2513171,525.5914153,407.9753149,400.9260814
"MAP3K11",426.3129958,398.3541114,272.8364865,1538.453152,920.6616061,444.4544449,1262.154615,325.0081877,674.1010452,1659.207221
"VCX2",42.3060607,17.72883925,64.40156661,77.8265746566667,17.72883925,20.8546732233333,43.7221035366667,36.2284559,33.0615076866667,23.37793935
"SLC38A2",631.2057263,664.1003999,920.1671011,1553.250552,604.703046,746.062315,1710.14682,1151.314751,442.5844467,519.5147898
"GALNT11",596.6682558,718.2015049,869.79989,531.8550481,1129.411074,870.3481135,839.4389841,434.806802,516.3972739,930.7001458
"BASP1",705.9873425,2967.704674,433.0083562,369.1844328,975.0070866,438.2707516,1214.781864,181.965075,1335.312877,1296.418459
"CCT3",1332.4625667,986.85319505,2284.355663,1738.5811275,1567.150202,930.45672005,1191.62261205,1825.3325365,1607.2358666,1187.05106795
"EHD1",862.3954882,2240.706992,825.6346189,1418.916709,966.9625737,703.0306296,1067.611174,710.6833903,1685.805466,1630.525365
"RPS16",19031.08564,18831.27671,20030.48458,20623.56522,20477.73226,20383.50794,20356.72748,20149.63696,15791.05089,18436.10723
"UBIAD1",262.2476174,228.7048452,514.3136461,394.5717944,351.0602347,448.9910665,326.3561119,324.5055363,342.172602,250.8533823
"EVC",49.00319936,17.72883925,38.67936526,34.36397604,42.44214034,35.91017735,34.01199377,24.59177727,28.16924872,51.32738246
"CWF19L1",995.7510304,741.8418031,434.4950774,669.759648,381.9208691,1299.284285,679.3756319,365.551546,752.2757932,748.3535524
"RASL11A",17.72883925,21.78795475,17.72883925,17.72883925,17.72883925,28.50969451,37.30407197,17.72883925,31.87782608,17.72883925
"SETD8",250.795509,162.9237338,147.9183739,107.4570359,152.9948196,116.9033341,288.8074448,131.0169843,189.7097677,173.6630289
"ANK3",23.35319621,25.353904365,28.56404557,29.74026639,23.786993435,23.046548865,26.70953251,17.72883925,23.53862827,17.72883925
"SCYL3",74.298923025,82.605329975,67.99752879,79.444939795,100.27390908,78.949225165,125.263682905,126.178082765,66.398235235,72.33839212
"TPST1",284.1525051,183.5055452,273.2985299,117.421958,371.2492387,878.6400732,116.9242422,352.9555868,584.2326409,277.6937383
"MGP",5190.3949115,4845.903919,169.4342093,2246.5483725,11675.739815,3533.8565975,745.4543976,4609.109382,623.8019456,4761.4551875
"ABCC5",223.4639996,359.78760925,132.66401626,405.99797095,542.00001055,182.75006915,276.57023555,139.5982649,215.2082524,295.13949385
"FGFR3",17.72883925,27.229612035,24.4612816,24.120413185,23.51980308,17.72883925,1082.447211465,23.0743159,37.131807145,30.48400446
"TP53I3",91.913169125,156.227750875,121.405291225,92.55231445,61.416820475,127.587627775,94.618128325,101.193231615,48.608695695,79.47505734
"FAM156A",25.63762628,30.55955027,31.47283689,17.72883925,17.72883925,17.72883925,26.04743668,25.02057155,17.72883925,45.18219506
"GNG10",105.08568556,414.70926154,216.38649545,31.145448015,72.497534675,188.40765658,82.702331175,259.30339426,274.121241955,53.266463495
"SMC1A",26.60373895,34.24776231,30.52178564,125.3936682,59.50304691,17.72883925,30.69038526,29.82143118,17.72883925,64.69579761
"PPEF1",30.15798522,44.04443696,253.9779348,569.8376998,135.3584633,17.72883925,267.4932981,118.263428,17.72883925,17.72883925
"CSNK1G3",34.45247243,52.961247855,69.45654256,44.975655465,35.36452771,64.363281055,32.50770478,110.38214265,80.98759366,30.9007403
"KCNMB1",17.72883925,109.7437108,28.25509823,30.94556978,26.3841631,79.09781354,28.07828711,57.82644845,97.69853087,53.22013041
"ELF4",199.8516732,399.3806071,304.1488467,64.63689474,69.39429147,265.3360552,159.1861495,91.54995012,206.8303482,300.1876659
"MPHOSPH10",433.9188051,435.2740119,587.6363191,278.4322791,561.1969919,436.4282596,608.7904585,448.9489949,621.818127,442.1580143
"HMGN1",2527.351203,1798.786367,1601.495362,1308.12059005,1950.599511,1773.05426465,1864.0407459,3063.023328,1353.20240705,2340.4829488
"LMBRD1",431.6063095,1178.209993,798.6960308,382.0676649,476.779917,980.0497533,651.1272632,540.9628353,563.2442418,530.1788616
"LRBA",158.1125373,135.065794165,110.40670678,138.94070138,143.34542327,84.81102089,141.052495055,133.043445665,87.846705595,167.0427916
"DVL2",199.7278692,127.5882894,224.99395,237.7704944,161.6062038,157.0272165,144.8530545,193.6003282,120.2262564,234.720733
"IL4R",195.2583389,692.6931854,125.6138468,288.5242037,114.5142426,282.4300492,198.737095,325.7980155,573.8754194,467.584092
"CTAG1A",20.59130258,54.1885128833333,17.72883925,121.336378393333,22.2270908266667,17.72883925,80.88989115,564.815675866667,196.192660666667,17.72883925
"COX4I1",12321.88447,10523.91993,8928.466996,8286.752314,16559.45352,12769.1687,10586.02239,9503.521031,11775.32563,15046.07952
"WDR91",167.7008023,86.72805293,258.1453965,60.9107356,305.889889,132.9651842,93.05164614,44.8200098,154.2595522,134.2959209
"CBR3",1048.260275,166.160322,486.6498193,990.8962433,666.9919513,840.2735358,682.1178308,190.4556509,473.7687178,609.8362612
"POPDC3",17.72883925,28.0500796,83.53971499,17.72883925,17.72883925,112.3337332,17.72883925,116.6849762,17.72883925,17.72883925
"MAGEA3",17.72883925,26.26737059,65.93377819,35.08212306,79.22423906,17.72883925,27.2032049,147.928116,211.6185414,67.71093904
"SECTM1",17.72883925,26.78514406,17.72883925,30.13890273,31.76396655,28.60277285,49.18867402,17.72883925,30.45969214,17.72883925
"FBXO32",433.478177705,234.53589138,543.94654535,487.401533985,643.28765205,853.3340212,219.65222984,555.29782235,368.1667224,403.397931275
"ZNF507",17.72883925,17.72883925,17.72883925,17.72883925,31.4201152,17.72883925,40.89333452,17.72883925,30.98474927,27.2198171
"MEGF10",21.912379225,48.046353645,17.72883925,17.72883925,82.27380626,40.82420988,23.043352785,94.231840075,94.137815605,52.636842105
"RNF215",60.00065989,34.12715433,81.94421407,34.45439023,52.52297803,43.64553724,40.64682264,56.74600548,27.58446759,54.32527719
"KCTD5",494.309846175,252.738507925,776.1794273,129.216276915,398.895154935,697.077604875,409.776327495,389.388936735,714.596262115,261.886676545
"FN3KRP",863.597795,419.1146328,823.8817688,1093.011581,1005.887628,1333.121007,1012.405753,870.1098348,1128.555635,410.6480049
"PDHX",272.5700177,127.0187288,234.3125561,77.31166159,471.8991897,289.7450782,148.0834855,200.9481483,147.3998624,72.49026414
"ERCC1",520.4030063575,344.9572865975,449.0348557875,905.6672918,833.57297352,556.740794575,573.373705115,867.36952327,475.18371931,429.43280068
"KIAA1324L",27.90261972,110.8052257,129.9924785,129.2401968,38.72569032,36.91698799,53.31852672,94.3614685,127.7451363,53.92723395
"IPO7",49.41421027,47.05172468,152.1005528,27.58223295,49.79974871,35.47943171,25.20687607,74.47753679,80.64342226,31.72165249
"SUCLG2",691.8436178,621.8772257,1390.759096,1103.712225,539.9825781,611.2022193,560.3383743,718.3581041,425.6652649,706.284762
"SIGLEC5",17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925
"RAB2A",257.760904,208.718129,607.2516415,270.6071421,255.9583143,359.116669,249.7557912,275.4048144,411.3698858,256.5734903
"ZMYND8",82.9242743066667,78.4319438166667,268.291406216667,53.7178183366667,67.8494960566667,100.809640956667,90.5201392833333,80.49719995,84.4453678666667,106.456889696667
"SPATA7",80.314658925,99.925804235,88.07780698,202.38531158,164.869098945,179.98728988,105.121008305,144.328350615,63.310970575,64.378663675
"MTHFD2L",52.97058753,41.62455497,37.41494111,42.88777026,84.5744806,45.23926296,83.53416303,66.25051631,36.29614967,42.25386932
"RAC1",2425.020188,1864.76429335,4455.220914235,1467.2172447,2542.1833605,2987.619942875,1785.5846734,2550.500421605,2091.48449524,2372.47794372
"TMEM98",53.65069319,29.32787002,246.3702426,17.72883925,68.24736074,17.72883925,39.50726857,63.86209407,38.45761314,61.50721611
"BRAF",35.74038899,32.85110468,44.01303096,50.32322918,41.48773322,17.72883925,17.72883925,197.4858718,29.59317733,41.26108244
"THAP7",141.5474894,76.18243231,99.35913844,309.863825,134.3445539,113.9162719,126.8142779,51.8307852,105.2755434,183.8473519
"RIOK1",78.408768155,84.49671727,76.52257369,117.019243225,82.624692375,112.508680875,73.119107275,178.57661649,148.413553615,84.177737875
"MANSC1",59.86147603,35.98962479,56.12331623,17.72883925,17.72883925,17.72883925,49.18270985,26.40356371,17.72883925,27.67815695
"APEX2",428.9567887,361.3683254,680.7167569,389.5812245,278.8091181,382.3609955,257.1326074,312.712708,319.3871969,426.7536365
"C2CD2",516.31535833,330.319575185,180.97308129,291.663455275,134.165780875,207.234676115,199.193119125,325.430482155,63.496596525,425.38264005
"MTMR9",235.0930026,231.8275104,224.021188,176.5918098,119.9170708,264.517641,145.3973969,142.3065019,109.3454483,120.0386859
"RELL2",44.91306733,28.07367955,65.93352564,42.18463338,42.31070244,35.86887813,31.68229608,25.3993635,47.70860559,40.23273036
"DTNA",24.8179446833333,50.3249625266667,25.5081244433333,20.7997844966667,24.1769437066667,17.72883925,17.72883925,114.749485253333,29.2663184733333,20.3879693433333
"POLD1",351.4759407,113.448481,179.0315798,289.826319,175.2542595,126.1048244,161.8670755,212.8758558,183.4258884,314.8469933
"ACTR5",86.89039822,103.6085371,138.4305356,139.1602949,88.19549077,159.1919541,168.0309499,85.28744798,114.7978322,154.7458862
"GLIPR2",507.4817315,2294.491975,387.8050824,1495.886152,588.1214617,352.6810845,597.0936231,652.3917688,891.1930965,1674.314818
"INPP4A",57.99543776,23.68834577,28.54042205,17.72883925,17.72883925,39.17614846,30.56554576,31.94102322,49.8907736,53.45935708
"SH3KBP1",1286.14044641667,1087.1956612,1980.24583108333,810.857617376667,798.367168183333,1007.83068475,597.610100383333,1573.76999772,266.428206576667,775.502520333333
"GRB10",146.357712876667,80.06055189,154.00002078,50.7552206966667,111.55422249,233.33841201,42.42684005,24.0549734866667,43.98352869,82.00447117
"FAM89A",572.34360099,179.7051410375,830.932068545,44.0721731725,261.5913953725,190.5684154625,1531.1344403,272.604449965,376.1674501325,208.8836468125
"C14orf2",517.2060498,335.1599096,606.8681489,260.7445643,561.6908768,421.442903,347.5494562,461.5478583,824.0993098,294.0246441
"RPS6KA3",55.959365605,84.26830524,80.225334215,64.340677745,80.944810975,62.52919215,70.95190314,57.071837245,67.238932175,61.47257974
"ERF",146.4902091,172.3513368,282.9872222,640.5921148,293.8096206,421.0904584,267.5850324,223.8431358,376.0211652,205.051426
"PAAF1",274.4805353,266.2126853,354.5814438,449.2729938,390.288337,231.0056344,520.4136044,404.0528036,146.6850818,360.4193787
"ZNF428",4614.103642,3062.159556,3629.19118,4168.093405,4419.754475,3966.841043,4326.169818,4100.800115,3208.470708,4970.659183
"HIC2",98.89838556,89.34374243,208.2067519,289.7571807,120.6630321,69.51640753,82.77581779,99.86751008,100.7375685,107.3739676
"CDC42EP2",27.67541236,37.12791512,24.91794678,36.42216816,34.4276834,52.45671954,33.36350217,142.9729584,76.32624241,41.0752431
"PIK3AP1",61.95421732,187.5896417,41.36403349,33.08873832,25.14345592,45.17169257,25.14997429,49.36033576,28.6721875,51.51946686
"CLK1",151.11885518,230.11611217,161.501301466667,65.6167701766667,208.44443345,138.66928809,124.892367283333,97.0348825733333,259.635971233333,92.87517583
"FAM174B",428.7476568,221.7545578,264.9221302,785.1683708,742.0530817,79.90926356,591.6353404,33.28339549,69.74208726,1160.579819
"ATP5J",3013.66403223333,1797.4623987,2069.55518786667,1491.16936403333,3744.0413808,2534.68223236667,2002.64742643333,3598.84851456667,1943.77577873333,2298.19986576667
"OPA3",42.65540063,28.390685935,32.67292768,40.365759165,32.50836681,40.2950878,38.47791647,21.94913272,39.82135841,39.205660475
"IL10RA",97.03473095,595.0493706,70.14096078,53.50789363,33.55245112,118.1423816,55.49097379,60.11155807,176.7523985,313.9533394
"LRRC17",38.21028423,66.46352653,17.72883925,32.59289442,41.31719976,30.46366091,36.98723599,616.7048742,17.72883925,17.72883925
"PCYT2",68.950743725,48.990504705,70.393092325,137.651575775,135.786519075,84.995134795,112.18418743,25.7015084,102.520496195,90.40945946
"UBOX5",39.557147235,26.50373746,24.463434415,38.80188362,38.522675655,28.016478835,25.39581753,22.223444785,36.794995675,33.773645485
"GBGT1",57.12169843,176.1730605,48.33129884,51.53506608,75.94126108,96.97509845,45.28825111,75.82716772,179.3317262,109.3690385
"CDC5L",96.71644768,88.01754332,132.9143786,65.23369812,82.96848828,133.5965704,85.13077501,228.9408824,104.3384627,60.49805622
"EZH2",89.5777831466667,42.81268076,107.301457363333,23.6894342166667,82.9997228166667,57.48821562,58.1025959166667,58.70260261,89.5731971266667,109.12981589
"RHOF",25.47100896,41.23465063,31.05650294,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,29.79863028
"ORAI2",17.72883925,30.13369505,29.76831435,17.72883925,28.08552118,32.42162658,38.41115017,41.66651494,31.20492547,36.91943114
"POGZ",40.00895061,48.77199616,27.688015355,99.652106295,44.23320886,24.407179835,33.938773125,38.30680969,50.25403824,75.72553246
"NUP160",182.1943102,235.8301749,377.4051451,63.63718298,179.32717,155.5671246,162.6241489,439.6779375,352.5836452,93.83438433
"CABLES1",1587.996911,134.0400839,517.3773314,1832.633452,916.2678114,151.9213309,931.7197946,69.38469141,727.7259091,764.3741352
"PLAC8",42.92391177,189.97884035,36.671551135,25.37588111,17.72883925,17.72883925,17.72883925,17.72883925,42.735217245,107.19935736
"COL4A1",960.9687075,6789.992947,2103.666812,408.5121029,1820.854803,4461.10546,4737.410242,5917.657256,2386.863997,1097.089458
"HSD3B7",229.5265323,200.3765961,299.9856603,243.7357835,136.4337258,177.3662237,192.7025204,70.87875674,270.5185883,213.7301528
"DHX40",174.82984259,203.71265198,220.383271883333,337.57996939,268.925746256667,359.853822643333,283.128470733333,325.59493235,159.88813353,239.157561733333
"ECH1",2028.31867,1856.922384,1141.73026,1503.621579,1953.407478,2029.230359,1988.879679,1494.244485,1670.179047,2180.420893
"PER1",17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,34.83211637,17.72883925,17.72883925,17.72883925
"CSTF2",230.3829213,138.4143307,319.5921734,298.9063271,145.7394431,240.8820263,272.7875758,505.1128692,152.2341726,183.7267466
"SH3D19",134.8100834,137.0227176,27.24809384,46.05347075,52.37500623,36.53435544,254.8768315,146.0773184,91.01963842,39.4397533
"ECD",150.710479555,70.279979135,126.778210215,65.312178975,65.623460275,91.806242825,72.89462223,209.79814017,148.55512857,64.35975041
"ZSCAN2",57.5657049166667,63.8379586466667,61.8092064366667,80.6914193766667,63.4713796533333,77.1024736333333,34.5673730466667,105.10347939,36.6620182233333,68.8347719733333
"AAMP",367.507712,225.2269408,431.7288555,390.4124579,392.3342173,352.3228909,274.2664541,309.9688711,448.1605643,520.8520191
"SLC22A17",55.50723001,193.1519766,24.83661038,1013.687717,767.8307406,1274.536141,232.6970869,563.4761869,120.206253,98.06593261
"C8orf59",809.5458615,683.1002669,1028.247897,773.9654893,786.6867785,1363.92427,862.2173791,975.0459184,498.484362,696.7445736
"PITPNM1",1333.325031,386.6250081,215.8774942,357.7715405,339.7155014,298.5988301,185.1916395,383.1757349,768.9553728,460.5906411
"C3orf22",17.72883925,17.72883925,17.72883925,33.66118548,28.67477751,28.11679481,17.72883925,17.72883925,17.72883925,27.68823226
"GPRIN1",76.77753064,25.72200344,99.39106404,29.577894,125.2821988,30.91473846,54.87344578,44.20697286,41.26372129,51.88324542
"DNAJB14",88.4951408966667,73.55581114,53.90974825,63.02244215,68.85920428,54.0317935133333,40.2403421933333,75.1695684333333,39.8662365233333,85.1678884833333
"MUC20",17.72883925,17.72883925,17.72883925,41.67703388,38.19732214,17.72883925,28.60295507,17.72883925,17.72883925,30.92822849
"LCE2A",17.72883925,17.72883925,52.56492924,17.72883925,17.72883925,17.72883925,3218.154351,17.72883925,27.89359093,17.72883925
"APP",657.677919,503.462097883333,975.57876564,23.45924806,349.591764563333,1019.10538877,347.317484983333,591.467306016667,399.436470426667,249.54669153
"PFKFB4",953.2254447,251.449195,5503.977601,381.2612779,586.71207,2129.583078,486.105431,3063.400241,277.7655723,387.0410985
"ZNF580",17.72883925,45.16521796,28.67799815,22.26704305,22.50327471,25.280153855,24.51405875,17.72883925,25.176299495,21.988245535
"MC1R",2589.982745,838.3239776,1620.682543,429.456893,423.547013,701.2726494,2779.907686,718.3093294,351.5896204,299.3699899
"DUS1L",238.3621726,143.0773193,100.5657868,374.2061637,214.7730472,187.4660817,244.2354188,143.8996627,393.2644658,368.6199406
"TAF12",105.7290433,135.1366849,213.9843209,56.85583399,123.2852815,250.4958561,129.524516,235.5412624,235.7383946,102.7256268
"SULT6B1",17.72883925,24.19466683,17.72883925,23.55153126,24.97949977,28.85382074,17.72883925,17.72883925,17.72883925,17.72883925
"NKIRAS2",336.6919302,306.246909,127.6681954,405.4959233,430.1789776,299.5806854,639.5457475,550.7623221,375.3997195,397.4753524
"SLC35A3",162.628892,116.687347,178.034753,89.98432473,166.862267,171.8603023,139.4338241,136.7814654,138.474075,114.0582183
"DMD",17.72883925,17.72883925,27.4214310233333,42.05509555,47.1705684966667,21.9540238633333,21.1697399133333,25.06511235,28.0944143233333,25.38672014
"PHF14",57.9590239033333,105.09636075,243.900654316667,144.606576116667,162.85180183,108.141511676667,89.21882488,152.218423183333,83.8790462533333,97.94772555
"CDK2",2463.0286186,394.886945055,2850.6044229,1007.055356885,1310.726077025,177.687668405,960.527828825,319.76507605,2067.3011203,995.3177216
"HES4",580.7742266,563.0383983,1683.913642,1459.691498,848.3345717,977.2439486,591.7797851,181.6840049,2133.261422,113.2989329
"RPL12",3713.120168,6823.372161,6432.009271,6310.476746,4952.753387,7365.726079,5171.3686275,7485.672609,9944.148662,4256.4670995
"GLUL",26.88844316,40.554552825,35.867394665,22.993046355,24.86693788,17.72883925,17.72883925,23.26052506,40.8636467,24.125693535
"IGSF6",121.1423429,447.9359462,27.58976606,40.06388824,17.72883925,27.07272903,81.34832512,28.59112947,207.921258,530.1876673
"SEMA3B",441.00471255,142.866989705,180.8480858,82.4141139,84.105501255,990.1658495,30.534756975,180.3382919,56.942748985,17.72883925
"RBBP4",75.16736624,106.575453373333,88.7104573866667,86.9308550266667,82.0302150966667,78.2856055866667,54.5092024266667,102.38505491,58.3733623933333,109.44532787
"TEX10",277.8387751,181.7383296,299.9748162,341.6361295,189.1316056,263.0452451,224.9246102,605.8741476,312.5348722,332.5159318
"C14orf80",409.7293837,146.968979,189.0700655,259.4042683,139.4304481,254.582597,146.6811426,137.0765378,246.3895019,223.7319421
"IL18BP",370.300390485,1020.979208125,113.495105925,663.603341,106.862365775,154.835463625,151.256577325,135.566950125,722.275286585,1448.83946629
"ATP5D",998.76543485,1122.1804765,715.02913832,2569.946969,1800.1768094,642.9581733,1261.56071285,1124.47125135,1711.65134395,1856.4923136
"KCTD9",217.8084871,78.36741514,184.1662705,121.6740465,55.00648694,221.3540489,193.8102298,86.98881733,190.3641019,92.27782001
"PIGO",59.5118046233333,81.11385511,94.7509893433333,64.7759886666667,90.2318807966667,81.5322598166667,61.5820369333333,106.40201534,70.5447432833333,70.4040438033333
"ZZZ3",352.02028515,219.13702525,525.68060265,210.23627995,193.6610202,276.88103885,448.9653004,306.04582825,197.109781,170.89495625
"UBL7",158.887840455,108.22051187,163.266034975,163.460704925,160.008953685,83.972314425,101.754833435,176.626164175,118.439450095,141.894943645
"PTPRC",17.72883925,74.091316765,21.87542497,17.72883925,17.72883925,17.72883925,17.72883925,17.72883925,30.065679545,40.78949738
"GALNT9",17.72883925,32.0284945,17.72883925,17.72883925,17.72883925,17.72883925,27.87127526,27.69775749,17.72883925,17.72883925
"CORO1B",2201.3570804,589.3419514,404.69778615,466.120124,505.9055662,424.373717,707.137555415,476.91504945,898.2091441,717.1149913
"TIMM9",512.3777276,221.1589149,320.5371788,680.7673633,460.5767273,407.3821432,198.7122016,418.4645093,300.0619141,201.2234557
"FZD2",67.36238094,274.2992032,28.44453328,376.294503,118.4870753,127.723147,39.88725847,291.3841042,192.0554668,139.1165171
"UAP1L1",188.0703252,141.9955098,179.5713961,210.673302,222.6114207,430.3976827,176.2814109,126.6578217,334.6032863,149.7982806
"ZFAND2B",341.6561402,353.7077551,151.8859843,410.9279806,451.2911488,273.5737046,420.5610884,245.8221536,338.997283,550.1160093
"ITGBL1",17.72883925,63.19927299,17.72883925,32.26542416,34.45368231,17.72883925,30.09666564,17.72883925,31.0805112,17.72883925
"OXCT2",74.95442618,35.14851087,53.04200425,271.2054775,47.58383749,128.0316899,131.8845693,65.10407962,109.5324631,162.9774435
"INTS4",94.6414524333334,137.19945522,100.970104033333,198.411300933333,157.780743356667,106.134706986667,115.564963566667,172.04082724,1576.276758,163.447734333333
"SOX10",2671.354591,534.0012849,2747.29439,1695.05364,2094.830158,2714.142609,2706.505185,1143.754646,1074.702267,1118.500085
